============================================================
  Model #18  PPO  stock=13  day  steps=100,000
  Started: 2026-04-02 23:01:54
============================================================
[23:01:54] INFO   GPU verified: NVIDIA GeForce RTX 4050 Laptop GPU (6.2 GB · CUDA 12.4) — memory cleared
[23:02:39] TRAIN  Step 38,000/100,000 (38.0%) | FPS 1821
[23:02:39] TRAIN  Step 39,000/100,000 (39.0%) | FPS 1834
[23:02:39] TRAIN  Step 40,000/100,000 (40.0%) | FPS 1846
[23:02:40] TRAIN  Step 40,960/100,000 (41.0%) | Loss 403.447327 | FPS 1856
[23:02:40] TRAIN  Step 41,000/100,000 (41.0%) | FPS 1814
[23:02:41] TRAIN  Step 42,000/100,000 (42.0%) | FPS 1826
[23:02:41] TRAIN  Step 43,000/100,000 (43.0%) | FPS 1838
[23:02:41] TRAIN  Step 44,000/100,000 (44.0%) | FPS 1851
[23:02:42] TRAIN  Step 45,000/100,000 (45.0%) | FPS 1859
[23:02:42] TRAIN  Step 45,056/100,000 (45.1%) | Loss 846.649170 | FPS 1859
[23:02:43] TRAIN  Step 46,000/100,000 (46.0%) | FPS 1830
[23:02:43] TRAIN  Step 47,000/100,000 (47.0%) | FPS 1838
[23:02:44] TRAIN  Step 48,000/100,000 (48.0%) | FPS 1848
[23:02:44] TRAIN  Step 49,000/100,000 (49.0%) | FPS 1860
[23:02:44] TRAIN  Step 49,152/100,000 (49.2%) | Loss 1172.729858 | FPS 1861
[23:02:45] TRAIN  Step 50,000/100,000 (50.0%) | FPS 1832
[23:02:45] TRAIN  Step 51,000/100,000 (51.0%) | FPS 1843
[23:02:46] TRAIN  Step 52,000/100,000 (52.0%) | FPS 1850
[23:02:46] TRAIN  Step 53,000/100,000 (53.0%) | FPS 1860
[23:02:46] TRAIN  Step 53,248/100,000 (53.2%) | Loss 614.524902 | FPS 1861
[23:02:47] TRAIN  Step 54,000/100,000 (54.0%) | FPS 1838
[23:02:47] TRAIN  Step 55,000/100,000 (55.0%) | FPS 1847
[23:02:48] TRAIN  Step 56,000/100,000 (56.0%) | FPS 1858
[23:02:48] TRAIN  Step 57,000/100,000 (57.0%) | FPS 1865
[23:02:48] TRAIN  Step 57,344/100,000 (57.3%) | Loss 440.860474 | FPS 1868
[23:02:49] TRAIN  Step 58,000/100,000 (58.0%) | FPS 1840
[23:02:50] TRAIN  Step 59,000/100,000 (59.0%) | FPS 1846
[23:02:50] TRAIN  Step 60,000/100,000 (60.0%) | FPS 1854
[23:02:50] TRAIN  Step 61,000/100,000 (61.0%) | FPS 1863
[23:02:51] TRAIN  Step 61,440/100,000 (61.4%) | Loss 163.501846 | FPS 1866
[23:02:51] TRAIN  Step 62,000/100,000 (62.0%) | FPS 1843
[23:02:52] TRAIN  Step 63,000/100,000 (63.0%) | FPS 1850
[23:02:52] TRAIN  Step 64,000/100,000 (64.0%) | FPS 1850
[23:02:53] TRAIN  Step 65,000/100,000 (65.0%) | FPS 1852
[23:02:53] TRAIN  Step 65,536/100,000 (65.5%) | Loss 63.092430 | FPS 1854
[23:02:54] TRAIN  Step 66,000/100,000 (66.0%) | FPS 1835
[23:02:54] TRAIN  Step 67,000/100,000 (67.0%) | FPS 1842
[23:02:54] TRAIN  Step 68,000/100,000 (68.0%) | FPS 1851
[23:02:55] TRAIN  Step 69,000/100,000 (69.0%) | FPS 1858
[23:02:55] TRAIN  Step 69,632/100,000 (69.6%) | Loss 343.123535 | FPS 1859
[23:02:56] TRAIN  Step 70,000/100,000 (70.0%) | FPS 1836
[23:02:56] TRAIN  Step 71,000/100,000 (71.0%) | FPS 1844
[23:02:57] TRAIN  Step 72,000/100,000 (72.0%) | FPS 1854
[23:02:57] TRAIN  Step 73,000/100,000 (73.0%) | FPS 1861
[23:02:57] TRAIN  Step 73,728/100,000 (73.7%) | Loss 915.467346 | FPS 1864
[23:02:58] TRAIN  Step 74,000/100,000 (74.0%) | FPS 1842
[23:02:58] TRAIN  Step 75,000/100,000 (75.0%) | FPS 1841
[23:02:59] TRAIN  Step 76,000/100,000 (76.0%) | FPS 1849
[23:02:59] TRAIN  Step 77,000/100,000 (77.0%) | FPS 1854
[23:03:00] TRAIN  Step 77,824/100,000 (77.8%) | Loss 319.975586 | FPS 1859
[23:03:00] TRAIN  Step 78,000/100,000 (78.0%) | FPS 1838
[23:03:01] TRAIN  Step 79,000/100,000 (79.0%) | FPS 1844
[23:03:01] TRAIN  Step 80,000/100,000 (80.0%) | FPS 1848
[23:03:01] TRAIN  Step 81,000/100,000 (81.0%) | FPS 1851
[23:03:02] TRAIN  Step 81,920/100,000 (81.9%) | Loss 519.725098 | FPS 1856
[23:03:02] TRAIN  Step 82,000/100,000 (82.0%) | FPS 1837
[23:03:03] TRAIN  Step 83,000/100,000 (83.0%) | FPS 1843
[23:03:03] TRAIN  Step 84,000/100,000 (84.0%) | FPS 1850
[23:03:03] TRAIN  Step 85,000/100,000 (85.0%) | FPS 1856
[23:03:04] TRAIN  Step 86,000/100,000 (86.0%) | FPS 1860
[23:03:04] TRAIN  Step 86,016/100,000 (86.0%) | Loss 410.639801 | FPS 1860
[23:03:05] TRAIN  Step 87,000/100,000 (87.0%) | FPS 1846
[23:03:05] TRAIN  Step 88,000/100,000 (88.0%) | FPS 1852
[23:03:06] TRAIN  Step 89,000/100,000 (89.0%) | FPS 1858
[23:03:06] TRAIN  Step 90,000/100,000 (90.0%) | FPS 1864
[23:03:06] TRAIN  Step 90,112/100,000 (90.1%) | Loss 632.754578 | FPS 1864
[23:03:07] TRAIN  Step 91,000/100,000 (91.0%) | FPS 1852
[23:03:07] TRAIN  Step 92,000/100,000 (92.0%) | FPS 1857
[23:03:08] TRAIN  Step 93,000/100,000 (93.0%) | FPS 1862
[23:03:08] TRAIN  Step 94,000/100,000 (94.0%) | FPS 1866
[23:03:08] TRAIN  Step 94,208/100,000 (94.2%) | Loss 451.709595 | FPS 1867
[23:03:09] TRAIN  Step 95,000/100,000 (95.0%) | FPS 1853
[23:03:09] TRAIN  Step 96,000/100,000 (96.0%) | FPS 1856
[23:03:10] TRAIN  Step 97,000/100,000 (97.0%) | FPS 1859
[23:03:10] TRAIN  Step 98,000/100,000 (98.0%) | FPS 1863
[23:03:10] TRAIN  Step 98,304/100,000 (98.3%) | Loss 638.274292 | FPS 1864
[23:03:11] TRAIN  Step 99,000/100,000 (99.0%) | FPS 1848
[23:03:12] TRAIN  Step 100,000/100,000 (100.0%) | FPS 1853
[23:03:12] TRAIN  Step 101,000/100,000 (101.0%) | FPS 1857
[23:03:12] TRAIN  Step 102,000/100,000 (102.0%) | FPS 1862
[23:03:13] TRAIN  Step 102,400/100,000 (102.4%) | Loss 1845.705200 | FPS 1864
[23:03:13] DONE   Training completed successfully.
[23:03:13] DONE     Training completed. Reward=None
