============================================================
  Model #19  PPO  stock=13  day  steps=100,000
  Started: 2026-04-02 23:09:43
============================================================
[23:09:44] INFO   GPU verified: NVIDIA GeForce RTX 4050 Laptop GPU (6.2 GB · CUDA 12.4) — memory cleared
[23:10:38] TRAIN  Step 55,000/100,000 (55.0%) | FPS 1836
[23:10:38] TRAIN  Step 56,000/100,000 (56.0%) | FPS 1845
[23:10:39] TRAIN  Step 57,000/100,000 (57.0%) | FPS 1854
[23:10:39] TRAIN  Step 57,344/100,000 (57.3%) | Loss 856.920288 | FPS 1858
[23:10:40] TRAIN  Step 58,000/100,000 (58.0%) | FPS 1833
[23:10:40] TRAIN  Step 59,000/100,000 (59.0%) | FPS 1840
[23:10:41] TRAIN  Step 60,000/100,000 (60.0%) | FPS 1844
[23:10:41] TRAIN  Step 61,000/100,000 (61.0%) | FPS 1848
[23:10:41] TRAIN  Step 61,440/100,000 (61.4%) | Loss 645.489441 | FPS 1851
[23:10:42] TRAIN  Step 62,000/100,000 (62.0%) | FPS 1823
[23:10:42] TRAIN  Step 63,000/100,000 (63.0%) | FPS 1832
[23:10:43] TRAIN  Step 64,000/100,000 (64.0%) | FPS 1840
[23:10:43] TRAIN  Step 65,000/100,000 (65.0%) | FPS 1847
[23:10:43] TRAIN  Step 65,536/100,000 (65.5%) | Loss 1393.824463 | FPS 1850
[23:10:44] TRAIN  Step 66,000/100,000 (66.0%) | FPS 1826
[23:10:45] TRAIN  Step 67,000/100,000 (67.0%) | FPS 1834
[23:10:45] TRAIN  Step 68,000/100,000 (68.0%) | FPS 1841
[23:10:45] TRAIN  Step 69,000/100,000 (69.0%) | FPS 1848
[23:10:46] TRAIN  Step 69,632/100,000 (69.6%) | Loss 2171.879150 | FPS 1852
[23:10:46] TRAIN  Step 70,000/100,000 (70.0%) | FPS 1832
[23:10:47] TRAIN  Step 71,000/100,000 (71.0%) | FPS 1837
[23:10:47] TRAIN  Step 72,000/100,000 (72.0%) | FPS 1843
[23:10:48] TRAIN  Step 73,000/100,000 (73.0%) | FPS 1849
[23:10:48] TRAIN  Step 73,728/100,000 (73.7%) | Loss 1289.140991 | FPS 1852
[23:10:49] TRAIN  Step 74,000/100,000 (74.0%) | FPS 1829
[23:10:49] TRAIN  Step 75,000/100,000 (75.0%) | FPS 1836
[23:10:49] TRAIN  Step 76,000/100,000 (76.0%) | FPS 1843
[23:10:50] TRAIN  Step 77,000/100,000 (77.0%) | FPS 1849
[23:10:50] TRAIN  Step 77,824/100,000 (77.8%) | Loss 589.656494 | FPS 1852
[23:10:51] TRAIN  Step 78,000/100,000 (78.0%) | FPS 1833
[23:10:51] TRAIN  Step 79,000/100,000 (79.0%) | FPS 1840
[23:10:51] TRAIN  Step 80,000/100,000 (80.0%) | FPS 1847
[23:10:52] TRAIN  Step 81,000/100,000 (81.0%) | FPS 1854
[23:10:52] TRAIN  Step 81,920/100,000 (81.9%) | Loss 712.417480 | FPS 1859
[23:10:53] TRAIN  Step 82,000/100,000 (82.0%) | FPS 1839
[23:10:53] TRAIN  Step 83,000/100,000 (83.0%) | FPS 1843
[23:10:53] TRAIN  Step 84,000/100,000 (84.0%) | FPS 1849
[23:10:54] TRAIN  Step 85,000/100,000 (85.0%) | FPS 1855
[23:10:54] TRAIN  Step 86,000/100,000 (86.0%) | FPS 1862
[23:10:54] TRAIN  Step 86,016/100,000 (86.0%) | Loss 891.028015 | FPS 1862
[23:10:55] TRAIN  Step 87,000/100,000 (87.0%) | FPS 1848
[23:10:56] TRAIN  Step 88,000/100,000 (88.0%) | FPS 1854
[23:10:56] TRAIN  Step 89,000/100,000 (89.0%) | FPS 1860
[23:10:56] TRAIN  Step 90,000/100,000 (90.0%) | FPS 1863
[23:10:56] TRAIN  Step 90,112/100,000 (90.1%) | Loss 1237.647461 | FPS 1864
[23:10:57] TRAIN  Step 91,000/100,000 (91.0%) | FPS 1851
[23:10:58] TRAIN  Step 92,000/100,000 (92.0%) | FPS 1855
[23:10:58] TRAIN  Step 93,000/100,000 (93.0%) | FPS 1859
[23:10:58] TRAIN  Step 94,000/100,000 (94.0%) | FPS 1864
[23:10:59] TRAIN  Step 94,208/100,000 (94.2%) | Loss 447.137695 | FPS 1864
[23:10:59] TRAIN  Step 95,000/100,000 (95.0%) | FPS 1847
[23:11:00] TRAIN  Step 96,000/100,000 (96.0%) | FPS 1852
[23:11:00] TRAIN  Step 97,000/100,000 (97.0%) | FPS 1858
[23:11:01] TRAIN  Step 98,000/100,000 (98.0%) | FPS 1863
[23:11:01] TRAIN  Step 98,304/100,000 (98.3%) | Loss 413.031372 | FPS 1863
[23:11:02] TRAIN  Step 99,000/100,000 (99.0%) | FPS 1848
[23:11:02] TRAIN  Step 100,000/100,000 (100.0%) | FPS 1852
[23:11:02] TRAIN  Step 101,000/100,000 (101.0%) | FPS 1857
[23:11:03] TRAIN  Step 102,000/100,000 (102.0%) | FPS 1856
[23:11:03] TRAIN  Step 102,400/100,000 (102.4%) | Loss 1742.120361 | FPS 1858
[23:11:04] DONE   Training completed successfully.
[23:11:04] DONE     Training completed. Reward=None
